model,year,price,mileage,engineSize,Make
81,2017,14000,45193,2.0,3
81,2017,13800,11204,1.4,3
81,2017,16300,26435,2.0,3
81,2015,14000,48387,2.0,3
81,2015,12000,42579,2.0,3
81,2015,11000,49853,2.0,3
81,2017,17000,12377,2.0,3
81,2017,17000,34203,2.0,3
81,2016,13500,38287,1.4,3
81,2016,15000,41284,2.0,3
81,2017,18000,33514,2.0,3
81,2016,14800,35026,2.0,3
81,2010,6500,90000,2.0,3
81,2017,17695,16558,2.0,3
81,2015,10999,48870,2.0,3
81,2011,7199,83770,2.0,3
81,2011,8699,51206,2.0,3
81,2017,16250,22575,2.0,3
81,2017,14999,16614,2.0,3
81,2016,13499,37433,2.0,3
81,2015,9795,116520,2.0,3
81,2017,17390,15211,2.0,3
81,2015,14450,40022,2.0,3
81,2016,15490,20321,2.0,3
81,2012,8990,68580,2.0,3
81,2016,13999,28722,2.0,3
81,2016,9975,35980,1.4,3
81,2016,12799,60517,2.0,3
81,2015,12799,27148,2.0,3
81,2009,7990,35937,2.0,3
81,2015,9475,90000,2.0,3
81,2017,15299,10131,2.0,3
81,2014,9975,70000,2.0,3
81,2009,6275,80000,2.0,3
81,2011,6975,80000,2.0,3
81,2012,8475,75000,2.0,3
81,2016,12999,20423,2.0,3
81,2017,17649,23469,2.0,3
81,2009,5995,112000,2.0,3
81,2013,9495,66000,2.0,3
81,2014,10399,44034,2.0,3
81,2015,8000,122150,2.0,3
81,2011,5995,120000,2.0,3
81,2018,19500,10416,2.0,3
81,2016,13750,25832,2.0,3
81,2016,13690,38452,2.0,3
81,2009,5999,79800,2.0,3
81,2016,13800,28902,2.0,3
81,2014,10500,54239,2.0,3
81,2018,15000,27995,2.0,3
81,2017,15900,13695,2.0,3
81,2014,10000,46806,2.0,3
81,2015,12995,17129,2.0,3
81,2016,11750,22000,2.0,3
82,2016,13000,20991,1.2,3
82,2016,12500,23500,2.0,3
82,2015,10950,32800,1.2,3
82,2015,10995,50000,2.0,3
82,2013,7691,52750,2.0,3
82,2015,10995,25917,1.4,3
82,2015,8950,31000,1.6,3
82,2016,10941,21930,1.2,3
82,2014,7695,43740,1.4,3
82,2014,9495,64147,2.0,3
82,2013,7750,51780,1.2,3
82,2015,11695,5118,1.2,3
82,2013,10999,16969,2.0,3
82,2014,7930,33391,1.6,3
82,2014,9965,36262,1.2,3
82,2014,14990,17162,2.0,3
82,2018,13500,24104,1.2,3
82,2016,11990,19039,1.4,3
82,2017,13990,22781,1.4,3
82,2016,12995,13771,1.2,3
82,2017,14995,14757,2.0,3
82,2016,10444,41000,2.0,3
82,2014,5997,73686,1.2,3
82,2015,9430,39584,1.4,3
82,2017,13981,30456,2.0,3
82,2016,14991,35916,1.4,3
82,2014,12751,30323,2.0,3
82,2014,10700,40830,2.0,3
82,2016,11462,18600,1.2,3
82,2016,8690,65318,2.0,3
82,2015,7795,55239,1.2,3
82,2014,11495,11000,1.6,3
82,2014,7999,29699,2.0,3
82,2017,12240,30446,1.2,3
82,2016,10990,35345,2.0,3
82,2016,10490,38540,2.0,3
82,2016,12000,18442,2.0,3
82,2017,11995,27321,1.2,3
82,2018,14490,40551,1.2,3
82,2014,10000,61917,1.2,3
82,2018,16995,15490,1.2,3
82,2015,8995,35212,1.6,3
82,2013,13189,34803,1.4,3
82,2016,10990,39625,1.4,3
82,2016,14490,44533,2.0,3
82,2016,13990,23991,2.0,3
82,2014,10410,41587,2.0,3
82,2016,12000,15443,1.2,3
82,2017,14491,9984,1.2,3
82,2015,10495,37843,2.0,3
82,2016,13700,22857,2.0,3
82,2001,1295,110000,1.6,3
82,2015,9299,38000,1.2,3
82,2006,3195,117000,1.9,3
82,2015,11000,26196,1.4,3
82,2012,8699,15000,2.0,3
82,2014,7490,55457,1.6,3
82,2018,14600,9647,1.4,3
82,2007,2295,89000,1.6,3
82,2014,8311,37864,1.2,3
82,2005,1495,93839,1.6,3
82,2014,7695,31872,1.6,3
82,2013,10400,38333,2.0,3
82,2017,13800,17859,0.0,3
82,2015,9689,21867,1.2,3
82,2013,7299,61410,2.0,3
82,2015,11000,37944,2.0,3
82,2014,9280,26228,1.2,3
82,2006,1799,103875,1.6,3
82,2003,1300,87000,1.6,3
82,2015,8995,49197,2.0,3
82,2016,11990,11500,1.2,3
82,2007,3850,40000,1.6,3
82,2016,13480,43268,2.0,3
82,2001,899,1,2.0,3
82,2006,2695,78356,2.0,3
82,2007,2395,103500,1.6,3
82,2016,13790,50139,1.4,3
82,2016,14980,14382,2.0,3
82,2001,2490,47729,2.0,3
82,2015,8990,48000,1.4,3
82,2014,7995,44000,1.2,3
82,2009,5990,69000,1.6,3
83,2019,19000,13191,2.0,3
83,2019,18250,12240,2.0,3
83,2019,18250,13891,2.0,3
83,2019,20000,1000,2.0,3
83,2019,19000,13106,2.0,3
83,2019,19000,12174,2.0,3
83,2014,9498,56716,1.6,3
83,2019,21750,2285,2.0,3
83,2018,20990,3961,2.0,3
83,2018,18990,6200,2.0,3
83,2019,19999,2759,2.0,3
83,2019,19999,3818,2.0,3
83,2018,13498,52890,2.0,3
83,2017,19700,36000,2.0,3
83,2019,24295,1374,2.0,3
83,2019,19499,3349,2.0,3
83,2016,16495,20625,2.0,3
83,2019,18990,1201,2.0,3
83,2020,21995,2134,2.0,3
83,2019,19995,11392,2.0,3
83,2019,18990,13309,2.0,3
83,2020,20990,1000,2.0,3
83,2019,18490,13857,2.0,3
83,2020,19995,2000,2.0,3
83,2017,15995,25810,2.0,3
83,2019,22788,1581,2.0,3
83,2020,23990,2000,2.0,3
83,2019,20950,10000,2.0,3
83,2018,17450,3861,2.0,3
83,2020,23995,5000,2.0,3
83,2020,25995,5000,2.0,3
83,2019,19495,11971,2.0,3
83,2019,19995,8481,2.0,3
83,2018,17499,9626,2.0,3
83,2016,16450,9186,2.0,3
83,2019,18695,10194,2.0,3
83,2019,18495,13507,2.0,3
83,2019,18990,1798,1.0,3
83,2019,18990,11900,2.0,3
83,2019,18795,9277,2.0,3
83,2019,20994,9793,2.0,3
83,2019,19795,12961,2.0,3
83,2019,19795,11744,2.0,3
83,2017,16994,32110,2.0,3
83,2019,19995,14056,2.0,3
83,2019,18999,13349,2.0,3
83,2019,19499,6693,2.0,3
83,2019,21999,100,2.0,3
83,2019,18991,4525,2.0,3
83,2014,11995,30393,1.6,3
83,2020,22490,89,2.0,3
83,2019,18450,13411,2.0,3
83,2019,18450,11650,2.0,3
83,2018,14991,40604,2.0,3
83,2018,16991,1959,2.0,3
83,2019,18991,63,2.0,3
83,2019,19490,13194,2.0,3
83,2018,18000,4571,1.4,3
83,2017,13950,39680,2.0,3
84,2020,47000,1001,2.0,3
84,2019,40980,8500,2.0,3
84,2019,40999,2198,2.0,3
84,2014,23950,72000,2.0,3
84,2019,39995,6565,2.0,3
84,2019,42900,2544,2.0,3
84,2019,52999,3365,2.0,3
84,2019,40999,50,2.0,3
84,2019,39999,9221,2.0,3
84,2019,39950,3544,2.0,3
84,2019,46795,6280,2.0,3
84,2020,43495,2000,2.0,3
84,2013,15990,80639,2.0,3
84,2019,43194,9893,2.0,3
84,2019,39888,11441,2.0,3
84,2019,47994,7801,2.0,3
84,2020,50395,1000,2.0,3
84,2019,42495,6900,2.0,3
84,2019,33495,11441,2.0,3
84,2019,33995,12815,2.0,3
84,2019,45990,14751,2.0,3
84,2020,45990,1500,2.0,3
84,2019,46788,4479,2.0,3
84,2019,47988,2071,2.0,3
84,2019,43990,12152,2.0,3
84,2019,46950,10000,2.0,3
84,2019,44450,2500,2.0,3
84,2019,39950,7583,2.0,3
84,2019,44450,2222,2.0,3
84,2019,46050,5000,2.0,3
84,2019,46990,7000,2.0,3
84,2020,50995,5000,2.0,3
84,2019,44090,5000,2.0,3
84,2019,41995,3800,2.0,3
84,2019,41495,6924,2.0,3
84,2019,44995,3800,2.0,3
84,2019,39995,12192,2.0,3
84,2019,48995,6000,2.0,3
84,2019,35495,1099,2.0,3
84,2020,49995,1500,2.0,3
84,2020,49980,17,2.0,3
84,2019,54995,10,2.0,3
84,2019,56000,10500,2.0,3
84,2019,44494,8751,2.0,3
84,2020,45995,3000,2.0,3
84,2019,54995,10,2.0,3
84,2019,48990,7034,2.0,3
84,2019,41990,4000,2.0,3
84,2020,45450,15,2.0,3
84,2019,45490,3252,2.0,3
84,2019,39990,2850,2.0,3
84,2019,46990,452,2.0,3
84,2019,41990,8198,2.0,3
84,2019,50000,100,2.0,3
84,2020,45450,15,2.0,3
84,2019,44500,11163,2.0,3
84,2019,55990,17600,2.0,3
84,2019,45926,10614,2.0,3
84,2019,43000,8022,2.0,3
84,2019,39995,12209,2.0,3
84,2019,39995,14997,2.0,3
84,2019,54994,1329,2.0,3
84,2019,40996,5000,2.0,3
84,2019,37944,8,2.0,3
84,2019,49996,947,2.0,3
84,2019,51994,5691,2.0,3
84,2019,39994,6596,2.0,3
84,2019,42999,5434,2.0,3
84,2019,40999,60,2.0,3
84,2019,43499,8521,2.0,3
84,2019,41000,4500,2.0,3
84,2019,43999,8997,2.0,3
84,2019,50999,1000,2.0,3
84,2019,46999,4473,2.0,3
84,2020,50388,5000,2.0,3
84,2011,22995,45000,2.0,3
84,2011,20995,96000,2.0,3
84,2012,22995,73000,2.0,3
84,2011,22995,53000,2.0,3
84,2015,25995,55000,2.0,3
84,2012,18995,102000,2.0,3
84,2013,22995,46000,2.0,3
84,2012,16995,114000,2.0,3
84,2006,14495,106000,2.5,3
84,2011,19995,86000,2.0,3
84,2012,21995,45000,2.0,3
84,2013,18970,31528,2.0,3
84,2013,19990,85515,2.0,3
84,2019,44880,3614,2.0,3
84,2006,7994,178000,2.5,3
84,2019,38500,9200,2.0,3
84,2019,40000,2000,2.0,3
84,2015,25990,68443,2.0,3
84,2015,26500,35977,2.0,3
84,2019,49999,2692,2.0,3
84,2016,28999,19981,2.0,3
84,2018,34999,13107,2.0,3
84,2016,29994,30414,2.0,3
84,2012,11995,212000,2.0,3
84,2015,23499,60718,2.0,3
84,2005,13990,140000,2.5,3
85,2019,42000,6425,3.0,3
85,2008,5950,119000,3.0,3
85,2019,39995,17578,3.0,3
85,2017,23798,31217,3.0,3
85,2019,44995,100,3.0,3
85,2019,42985,1400,3.0,3
85,2018,41885,3600,3.0,3
85,2018,41885,3600,3.0,3
85,2015,20995,50312,3.0,3
85,2016,21995,31713,3.0,3
85,2019,38790,7031,3.0,3
85,2017,25990,20265,3.0,3
85,2014,15590,78015,3.0,3
85,2019,39995,6896,3.0,3
85,2016,21645,49437,3.0,3
85,2018,38999,13944,3.0,3
85,2017,26999,25011,3.0,3
85,2015,16800,67890,3.0,3
85,2017,28495,16077,3.0,3
85,2019,42995,2108,3.0,3
85,2019,44995,2719,3.0,3
85,2018,28699,19149,3.0,3
85,2017,28495,16077,3.0,3
85,2019,44995,2719,3.0,3
85,2019,42995,2108,3.0,3
85,2016,21998,35405,3.0,3
85,2016,25495,21200,3.0,3
85,2016,25495,21200,3.0,3
85,2019,36998,8672,3.0,3
85,2019,42998,25,3.0,3
85,2017,23998,34934,3.0,3
85,2019,37998,9648,3.0,3
85,2017,24498,29234,3.0,3
85,2017,24998,35432,3.0,3
85,2016,20998,47252,3.0,3
85,2019,38495,4428,3.0,3
85,2017,23995,24280,3.0,3
85,2016,23495,30789,3.0,3
85,2017,23500,34419,3.0,3
85,2019,40995,1000,3.0,3
85,2017,26998,15546,3.0,3
85,2019,42498,10,3.0,3
85,2015,22998,19846,3.0,3
85,2019,41998,10,3.0,3
85,2018,33950,36800,3.0,3
85,2016,18895,51000,3.0,3
85,2016,22998,35348,3.0,3
85,2017,26989,19904,3.0,3
85,2019,38950,7855,3.0,3
85,2019,46698,10,3.0,3
85,2017,24298,28383,3.0,3
85,2017,23798,34424,3.0,3
85,2017,24698,30695,3.0,3
85,2017,25998,19153,3.0,3
85,2017,23998,30505,3.0,3
85,2016,20985,45194,3.0,3
85,2014,14495,83451,3.0,3
85,2017,26200,16771,3.0,3
85,2019,42950,4000,3.0,3
85,2019,51995,357,3.0,3
85,2013,14695,66432,3.0,3
85,2018,27495,24525,3.0,3
85,2017,23950,41515,3.0,3
85,2019,47750,2000,3.0,3
85,2019,41995,99,3.0,3
85,2019,41995,99,3.0,3
85,2019,41995,99,3.0,3
85,2019,41995,99,3.0,3
85,2017,27490,13513,3.0,3
85,2019,59995,2980,3.0,3
85,2019,43995,9897,3.0,3
85,2016,24995,26668,3.0,3
85,2016,22000,24492,3.0,3
85,2019,40499,3167,3.0,3
85,2020,49999,3000,3.0,3
85,2019,41499,9804,3.0,3
85,2017,25995,35337,3.0,3
85,2017,21995,61098,3.0,3
85,2019,44995,7795,3.0,3
85,2018,37995,8785,3.0,3
85,2016,21998,29435,3.0,3
85,2020,47965,7000,3.0,3
85,2020,48465,7000,3.0,3
85,2020,42999,9737,3.0,3
85,2020,49999,501,3.0,3
85,2015,19000,64879,3.0,3
85,2019,44499,7000,3.0,3
85,2019,47500,2100,3.0,3
85,2017,25985,26886,3.0,3
85,2019,43499,12933,3.0,3
85,2019,36500,1474,3.0,3
85,2016,22500,29176,3.0,3
85,2020,44999,8000,3.0,3
85,2015,17591,74951,3.0,3
85,2017,23000,41446,3.0,3
85,2020,51950,2000,3.0,3
85,2014,17290,53288,3.0,3
85,2017,26190,20577,3.0,3
85,2017,21498,60660,3.0,3
85,2018,35490,20162,3.0,3
85,2016,23121,30223,3.0,3
85,2017,24472,40181,3.0,3
85,2017,27802,9836,3.0,3
85,2015,17995,57388,3.0,3
85,2016,21232,52491,3.0,3
85,2019,41150,450,3.0,3
85,2019,42405,2944,3.0,3
85,2018,32030,19179,3.0,3
85,2018,37795,8478,3.0,3
85,2019,37300,9202,3.0,3
85,2019,37300,7115,3.0,3
85,2019,41512,7491,3.0,3
85,2015,18110,54236,3.0,3
85,2016,22498,28008,3.0,3
85,2019,41032,8310,3.0,3
85,2016,22498,29709,3.0,3
85,2015,19950,29592,3.0,3
85,2017,27182,17325,3.0,3
85,2016,21431,45020,3.0,3
85,2019,38220,1874,3.0,3
85,2016,24971,29862,3.0,3
85,2019,36920,61,3.0,3
85,2016,21722,52186,3.0,3
85,2019,40482,7756,3.0,3
85,2019,41991,5400,3.0,3
85,2019,43199,2266,3.0,3
85,2019,43652,5217,3.0,3
85,2017,24972,29158,3.0,3
85,2019,42162,8498,3.0,3
85,2019,40823,4162,3.0,3
85,2019,41286,5878,3.0,3
85,2019,40245,10219,3.0,3
85,2019,41782,6306,3.0,3
85,2019,39923,11385,3.0,3
85,2018,37381,19718,3.0,3
85,2015,16810,82419,3.0,3
85,2015,18191,65987,3.0,3
85,2017,23191,48461,3.0,3
85,2019,37995,18000,3.0,3
85,2019,38992,10632,3.0,3
85,2016,25540,25992,3.0,3
85,2020,49990,6000,3.0,3
85,2016,22990,39239,3.0,3
85,2019,39990,11290,3.0,3
85,2020,53993,5711,3.0,3
85,2019,42990,9991,3.0,3
85,2019,41501,4329,3.0,3
85,2015,19001,71000,3.0,3
85,2017,26501,20379,3.0,3
85,2016,18792,80889,3.0,3
85,2019,43202,3999,3.0,3
85,2019,44990,1100,3.0,3
85,2015,20490,35000,3.0,3
85,2019,45492,7000,3.0,3
85,2019,36995,12000,3.0,3
85,2019,41990,25,3.0,3
85,2016,19454,44999,3.0,3
85,2017,25750,10987,3.0,3
85,2019,35990,25,3.0,3
85,2016,23590,27655,3.0,3
85,2016,21990,46742,3.0,3
85,2017,23995,48648,3.0,3
85,2016,19000,42319,3.0,3
85,2016,23998,29123,3.0,3
85,2016,23386,22370,3.0,3
85,2019,37495,5178,3.0,3
85,2020,47995,8000,3.0,3
85,2014,14731,97472,3.0,3
85,2019,40802,5456,3.0,3
85,2019,43990,2117,3.0,3
85,2019,40411,12597,3.0,3
85,2016,22500,31931,3.0,3
85,2017,25495,28820,3.0,3
85,2016,21698,38414,3.0,3
85,2019,39950,18145,3.0,3
85,2017,24998,31611,3.0,3
85,2015,18900,54660,3.0,3
85,2016,18000,68000,3.0,3
85,2019,37990,100,3.0,3
85,2019,48990,6125,3.0,3
85,2019,36990,8500,3.0,3
85,2020,51490,4100,3.0,3
85,2017,26990,26536,3.0,3
85,2015,19990,59757,3.0,3
85,2019,43990,6985,3.0,3
85,2016,20988,39500,3.0,3
85,2017,24750,37840,3.0,3
85,2017,21695,57997,3.0,3
85,2019,37399,35,3.0,3
85,2016,21990,18531,3.0,3
85,2019,47990,1099,3.0,3
85,2016,21990,46742,3.0,3
85,2019,35990,25,3.0,3
85,2019,35990,25,3.0,3
85,2019,35990,25,3.0,3
85,2019,35990,25,3.0,3
85,2019,51190,8522,3.0,3
85,2017,24860,16363,3.0,3
85,2019,41490,5,3.0,3
85,2019,40980,20,3.0,3
85,2016,20980,45203,3.0,3
85,2018,34650,23555,3.0,3
85,2019,46450,5212,3.0,3
85,2018,34950,22602,3.0,3
85,2015,18900,54660,3.0,3
85,2019,44950,6500,3.0,3
85,2019,42950,100,3.0,3
85,2018,36916,7094,3.0,3
85,2019,40292,12887,3.0,3
85,2019,40792,11387,3.0,3
85,2019,42950,1000,3.0,3
85,2019,45492,4700,3.0,3
85,2019,35990,25,3.0,3
85,2019,37236,17757,3.0,3
85,2019,41312,10587,3.0,3
85,2019,41312,9757,3.0,3
85,2019,41192,6517,3.0,3
85,2019,41462,10006,3.0,3
85,2015,17488,60075,3.0,3
85,2017,22980,46079,3.0,3
85,2017,21990,65150,3.0,3
85,2020,49990,6000,3.0,3
85,2020,54990,6000,3.0,3
85,2020,44990,6000,3.0,3
85,2019,34490,6000,3.0,3
85,2019,41990,1638,3.0,3
85,2019,38000,1500,3.0,3
85,2017,24995,44496,3.0,3
85,2018,38490,8455,3.0,3
85,2018,37290,9903,3.0,3
85,2019,35990,25,3.0,3
85,2019,35990,25,3.0,3
85,2019,49990,6000,3.0,3
85,2019,35990,25,3.0,3
85,2019,43950,1500,3.0,3
85,2019,45990,10514,3.0,3
85,2019,46990,10683,3.0,3
85,2019,34490,6000,3.0,3
85,2019,47490,10514,3.0,3
85,2020,48390,5100,3.0,3
85,2020,42990,3981,3.0,3
85,2019,44082,6580,3.0,3
85,2017,28052,11387,3.0,3
85,2018,35436,17233,3.0,3
85,2017,25832,23403,3.0,3
85,2018,38096,6086,3.0,3
85,2020,46999,3703,3.0,3
85,2019,40822,9834,3.0,3
85,2017,21989,42776,3.0,3
85,2019,39995,7000,3.0,3
85,2019,43990,7507,3.0,3
85,2016,23995,41739,3.0,3
85,2016,24290,28851,3.0,3
85,2017,24990,24987,3.0,3
85,2019,46990,87,3.0,3
85,2019,36598,24820,3.0,3
85,2016,23000,18033,3.0,3
85,2019,47990,5783,3.0,3
85,2019,43990,2471,3.0,3
85,2016,23900,40000,3.0,3
85,2019,44990,4481,3.0,3
85,2016,23798,27431,3.0,3
85,2019,59990,9950,3.0,3
85,2019,45490,3263,3.0,3
85,2018,57295,10000,3.0,3
85,2019,49000,18000,3.0,3
85,2019,47995,6987,3.0,3
85,2017,29225,5964,3.0,3
85,2018,43995,12123,3.0,3
85,2019,44999,3567,3.0,3
85,2018,32995,40340,3.0,3
85,2018,36991,15297,3.0,3
85,2020,41950,1589,3.0,3
85,2018,34999,15830,3.0,3
85,2020,49999,2000,3.0,3
85,2019,41950,4746,3.0,3
85,2016,21599,39866,3.0,3
85,2015,19999,38500,3.0,3
85,2020,56499,5000,3.0,3
85,2016,20990,45162,3.0,3
85,2018,37995,28500,3.0,3
85,2016,19495,62946,3.0,3
85,2018,35495,23546,3.0,3
85,2017,25999,30077,3.0,3
85,2016,23786,27895,3.0,3
85,2019,39999,9395,3.0,3
85,2019,45900,6160,3.0,3
85,2019,49000,4000,3.0,3
85,2015,19900,41000,3.0,3
85,2019,44500,3500,3.0,3
85,2019,35250,12500,3.0,3
85,2019,48000,5000,3.0,3
85,2017,24999,25000,3.0,3
85,2017,25500,19741,3.0,3
85,2013,13975,98441,3.0,3
85,2014,14995,68100,3.0,3
85,2016,22495,33891,3.0,3
85,2016,20990,26000,3.0,3
85,2016,19990,50000,3.0,3
85,2015,19990,28000,3.0,3
85,2017,21990,47000,3.0,3
85,2016,21950,44000,3.0,3
85,2013,17172,37341,3.0,3
85,2015,21499,26088,3.0,3
85,2015,20990,31000,3.0,3
85,2013,15286,61592,3.0,3
85,2015,19249,38622,3.0,3
85,2011,13554,68686,3.0,3
85,2019,41989,5679,3.0,3
85,2020,56989,3895,3.0,3
85,2019,42989,26,3.0,3
85,2015,18440,56838,3.0,3
85,2014,17290,61290,3.0,3
85,2020,53989,6000,3.0,3
85,2017,26989,20110,3.0,3
85,2019,44898,6000,3.0,3
85,2019,39990,1658,3.0,3
85,2018,38103,8500,3.0,3
85,2019,36990,6678,3.0,3
85,2017,24499,20832,3.0,3
85,2016,22800,31493,3.0,3
85,2015,16600,71466,3.0,3
85,2015,17000,57000,3.0,3
85,2016,21700,49200,3.0,3
85,2016,24300,33308,3.0,3
85,2016,19300,48959,3.0,3
85,2019,39999,11833,3.0,3
85,2017,26795,21450,3.0,3
85,2017,23975,40050,3.0,3
85,2019,47000,50,3.0,3
85,2017,23890,49632,3.0,3
85,2016,22465,34192,3.0,3
85,2020,49996,2450,3.0,3
85,2019,47490,4071,3.0,3
85,2007,7495,122965,3.0,3
85,2019,41000,3500,3.0,3
85,2013,16999,56042,3.0,3
85,2016,21750,48601,3.0,3
85,2017,26390,13752,3.0,3
85,2014,19299,45629,3.0,3
85,2020,51690,6500,3.0,3
85,2019,44190,5932,3.0,3
85,2017,24900,32199,3.0,3
85,2017,21750,48581,3.0,3
85,2017,23500,25815,3.0,3
85,2015,19000,45960,3.0,3
85,2017,23750,20786,3.0,3
85,2017,24000,19931,3.0,3
85,2016,20000,45408,3.0,3
85,2018,36650,21556,3.0,3
85,2019,38989,11393,3.0,3
85,2018,37000,12292,3.0,3
85,2019,42499,6500,3.0,3
85,2014,15990,52000,3.0,3
85,2015,19400,38249,3.0,3
85,2017,22100,31832,3.0,3
85,2009,8995,111000,3.0,3
85,2007,6000,105000,3.0,3
85,2019,42995,1445,3.0,3
85,2019,44495,385,3.0,3
85,2019,47995,5305,3.0,3
85,2014,20995,30523,3.0,3
85,2015,19995,59115,3.0,3
86,2019,29991,11506,2.0,3
86,2019,26491,99,2.0,3
86,2018,23498,5807,1.5,3
86,2019,24995,4989,2.0,3
86,2019,33995,10,2.0,3
86,2018,24485,7829,2.0,3
86,2018,22785,4350,2.0,3
86,2018,24885,7800,2.0,3
86,2018,22785,4350,2.0,3
86,2019,31490,2500,2.0,3
86,2019,24990,6882,2.0,3
86,2019,27998,10,2.0,3
86,2019,27550,3797,2.0,3
86,2018,22995,21299,2.0,3
86,2019,26995,4482,2.0,3
86,2019,27550,3797,2.0,3
86,2019,27498,10,2.0,3
86,2018,22995,21299,2.0,3
86,2019,27498,10,2.0,3
86,2019,26995,4482,2.0,3
86,2019,27498,40,2.0,3
86,2019,26998,25,2.0,3
86,2019,26798,15,2.0,3
86,2018,21498,11555,2.0,3
86,2019,29998,3000,2.0,3
86,2019,27498,20,2.0,3
86,2019,21998,16651,2.0,3
86,2019,23798,7310,2.0,3
86,2019,27798,10,2.0,3
86,2019,23798,2313,1.5,3
86,2019,31498,20,2.0,3
86,2019,28950,5000,2.0,3
86,2019,27989,15,2.0,3
86,2018,21998,5952,1.5,3
86,2018,21498,12688,2.0,3
86,2018,19498,21194,2.0,3
86,2019,26498,50,2.0,3
86,2019,29498,50,2.0,3
86,2019,32391,2000,2.0,3
86,2019,23450,500,1.5,3
86,2018,22450,4350,1.5,3
86,2018,19498,30823,2.0,3
86,2018,19998,20810,2.0,3
86,2018,22495,27715,2.0,3
86,2020,31995,1558,2.0,3
86,2019,29495,8686,2.0,3
86,2019,24995,4697,2.0,3
86,2019,28995,7865,2.0,3
86,2019,29995,5021,2.0,3
86,2019,28995,3438,2.0,3
86,2019,31999,5000,2.0,3
86,2019,32399,3000,2.0,3
86,2019,24995,2269,1.5,3
86,2019,22995,13005,1.5,3
86,2019,26900,2400,2.0,3
86,2019,24985,5851,2.0,3
86,2019,29999,2000,2.0,3
86,2019,24999,7964,2.0,3
86,2019,27399,2536,2.0,3
86,2017,18700,30874,2.0,3
86,2017,20750,13764,2.0,3
86,2019,28495,4820,2.0,3
86,2020,32495,3000,2.0,3
86,2019,27990,3111,2.0,3
86,2019,27450,9500,2.0,3
86,2019,23950,9301,2.0,3
86,2020,30000,2000,2.0,3
86,2017,21000,24853,2.0,3
86,2019,25000,7525,2.0,3
86,2020,29990,2555,2.0,3
86,2019,25991,5043,2.0,3
86,2019,26886,9753,2.0,3
86,2017,20431,18392,2.0,3
86,2018,18498,31593,2.0,3
86,2019,25000,8000,2.0,3
86,2019,28990,11,2.0,3
86,2019,28990,4251,2.0,3
86,2019,27371,6600,2.0,3
86,2018,20498,20656,2.0,3
86,2019,26587,5257,2.0,3
86,2019,28622,6601,2.0,3
86,2019,29371,5800,2.0,3
86,2019,29995,5000,2.0,3
86,2018,19412,25724,2.0,3
86,2019,25182,4926,2.0,3
86,2019,27950,3080,1.5,3
86,2019,27981,10301,2.0,3
86,2019,25897,6777,2.0,3
86,2019,25990,10,1.5,3
86,2019,32450,4824,2.0,3
86,2019,24780,50,1.5,3
86,2019,24750,50,2.0,3
86,2019,23676,10583,1.5,3
86,2019,27491,6987,2.0,3
86,2019,27991,3987,2.0,3
86,2019,29156,2354,2.0,3
86,2019,27500,5364,2.0,3
86,2019,26995,4250,2.0,3
86,2019,24995,11000,2.0,3
86,2019,23795,6183,2.0,3
86,2019,27998,13,2.0,3
86,2018,22791,7297,2.0,3
86,2019,22692,8988,1.5,3
86,2020,31991,4688,2.0,3
86,2019,23996,5922,2.0,3
86,2019,26990,11267,2.0,3
86,2020,31500,3000,2.0,3
86,2017,19795,20545,2.0,3
86,2019,25640,7447,2.0,3
86,2019,27998,41,2.0,3
86,2019,24816,7900,2.0,3
86,2020,34500,4000,2.0,3
86,2019,26840,3806,2.0,3
86,2019,27490,6198,1.5,3
86,2019,27500,2500,2.0,3
86,2018,21811,21601,2.0,3
86,2020,29750,3500,2.0,3
86,2019,24495,7998,2.0,3
86,2019,21982,8861,1.5,3
86,2019,28391,10682,2.0,3
86,2019,22260,1966,1.5,3
86,2019,28900,5000,2.0,3
86,2019,35750,5619,2.0,3
86,2019,25000,5788,2.0,3
86,2019,29990,7148,2.0,3
86,2019,23256,6837,1.5,3
86,2018,21182,26156,2.0,3
86,2019,26090,5101,2.0,3
86,2019,23990,100,2.0,3
86,2019,24990,5807,2.0,3
86,2019,20500,8503,1.5,3
86,2019,23990,20,2.0,3
86,2019,26995,4765,2.0,3
86,2020,30490,1209,2.0,3
86,2019,31495,8695,2.0,3
86,2018,21444,18563,2.0,3
86,2019,23240,7891,2.0,3
86,2019,28690,553,2.0,3
86,2019,25890,6627,2.0,3
86,2019,27990,4736,2.0,3
86,2019,25750,7885,2.0,3
86,2019,25990,13500,2.0,3
86,2019,29980,6786,2.0,3
86,2019,23950,100,2.0,3
86,2017,18980,33915,2.0,3
86,2018,22950,13769,2.0,3
86,2019,30950,10000,2.0,3
86,2019,25990,11412,2.0,3
86,2019,25165,9490,2.0,3
86,2019,31000,1500,2.0,3
86,2018,19990,32713,2.0,3
86,2020,32990,5000,2.0,3
86,2019,26490,5000,2.0,3
86,2020,37500,2500,2.0,3
86,2019,30000,6500,2.0,3
86,2019,26990,4110,2.0,3
86,2018,22490,23000,2.0,3
86,2019,27990,6000,2.0,3
86,2019,29450,4596,2.0,3
86,2019,28990,6000,2.0,3
86,2019,24491,5107,2.0,3
86,2019,23650,11334,2.0,3
86,2019,22536,1963,1.5,3
86,2019,27240,3882,2.0,3
86,2019,24690,3248,2.0,3
86,2018,21502,7813,2.0,3
